fileyear,Program,Level,Number,Person,Cases,Medi-Cal,ACA,FPACT,CalFresh,CalWorks,IHSS,Child Welfare,Foster Care,DDS,WIC,Black,White,Hispanic,Asian_PI,Native American/Other/Unknown,Female,Male,Unknown/Other Gender,age1 missing,17 and Under,18 and Over,age2 missing,18-64,65 and Over,18 to 59,60 and Over,1 program,2 programs,3 programs,4 programs,5+ programs,1 department,2 departments,3 departments,4 departments,fc age missing,age 0,1 to 2,3 to 5,6 to 10,11 to 15,16 to 17,18 to 20,less than 19,20 to 24,25 to 29,30 to 34,35 and over,wic age 0,wic age 1,wic age 2,wic age 3,wic age 4,wic age 5 to 19,wic age 20 and Over
2017,CalWorks,County,Humboldt,3257,1475,3252,,46,3114,,11,248,71,69,804,98,1747,527,188,697,1830,1427,,,2467,790,,,,,,0,122,2133,860,142,,2428,779,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Imperial,11766,4520,11733,,117,11413,,16,404,197,200,2764,,607,10124,,824,6580,5186,,,9307,2459,,,,,,,299,8332,2851,,28,8900,2714,124,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Inyo,218,92,218,,,203,,0,,,,55,,104,83,0,,124,94,,,169,49,,49,0,,,0,,146,51,,0,162,,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Kern,47136,18921,47034,,468,45318,,16,1172,527,398,13900,6885,9816,27509,410,2516,25682,21454,,,39880,7256,,,,,,13,1579,30870,13767,907,90,33030,13744,272,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Kings,6788,2751,6761,,103,6540,,15,209,76,94,1911,483,1102,4556,54,593,3808,2980,,,5342,1446,,1446,0,,,,207,4489,1919,,22,4837,1857,72,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Lake,2300,987,2294,,50,2213,,,82,28,46,695,,1361,655,,159,1251,1049,,,1721,579,,,,,,,74,1434,721,,,1587,678,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Lassen,1088,445,1087,,15,1033,,0,68,20,,295,31,733,154,35,135,584,504,,,780,308,,308,0,,,0,42,709,304,33,,791,287,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Los Angeles,334303,144964,333293,,14059,323926,,513,19780,5075,5511,85694,67404,29427,218914,6738,11820,186647,147656,,,268270,66033,,65929,104,,,235,6854,221255,91797,14162,871,246019,83708,3705,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Madera,7559,3010,7548,,111,7298,,,260,97,60,2192,299,1362,5043,59,796,4056,3503,,,6275,1284,,1284,0,,,,213,4945,2231,,,5343,2163,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Marin,1663,749,1654,,42,1618,,,73,26,32,354,282,377,898,51,55,936,727,,,1285,378,,,,,,,,1172,390,54,,1292,338,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Mariposa,409,181,409,,,376,,0,,,,99,,304,79,0,,236,173,,,298,111,,111,0,,,0,,292,87,,0,309,100,0,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Mendocino,2218,1001,2209,,40,2107,,,138,75,35,516,32,1080,736,14,356,1264,954,,,1758,460,,460,0,,,,88,1490,565,,,1681,508,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Merced,17306,6954,17273,,128,16762,,11,427,150,131,4776,1245,2766,12176,604,515,9416,7890,,,14259,3047,,,,,,,468,11748,4811,,30,12468,4712,96,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Modoc,340,147,340,,,329,,0,31,15,,79,,216,53,,61,190,150,,,257,83,,83,0,,,0,,233,85,,0,259,,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Mono,57,26,57,,,55,,0,,0,,14,0,,,0,,29,28,,,45,12,,12,0,,,0,,39,13,,0,43,,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Monterey,8463,3554,8434,,109,8015,,19,246,60,90,2027,301,839,6636,146,541,4749,3714,,,7039,1424,,,,,,,384,5861,2032,,22,6396,1976,69,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Napa,916,419,913,,14,855,,,55,16,17,178,60,314,500,23,19,485,431,,,721,195,,195,0,,,,50,646,188,,,728,175,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Nevada,1073,505,1070,,19,992,,,85,27,13,245,,869,140,,53,618,455,,,771,302,,302,0,,,0,65,709,254,45,,820,245,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Orange,38958,16619,38906,,677,36923,,93,1500,659,349,8433,1765,5940,26734,2025,2494,21282,17676,,,31975,6983,,,,,,20,1541,27766,8761,870,43,30418,8221,276,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Placer,2587,1224,2585,,25,2342,,,118,39,30,562,134,1525,517,60,351,1493,1094,,,1991,596,,596,0,,,0,213,1727,591,56,,2010,558,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Plumas,304,136,304,,17,274,,0,34,,,84,14,237,40,,,170,134,,,231,73,,73,0,,,0,25,165,94,20,0,219,,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Riverside,63020,25690,62831,,1136,60118,,160,1991,637,378,15022,9634,10353,38111,744,4178,35391,27629,,,49960,13060,,13048,12,,,34,2381,43919,15392,1294,156,47767,14812,285,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Sacramento,63797,26670,63681,,664,61482,,113,1936,601,474,15541,18680,12287,14146,3746,14938,34801,28996,,,48911,14886,,14875,11,,,21,1953,44760,15876,1187,109,47973,15422,293,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Benito,1010,432,1006,,23,937,,,12,,12,241,,179,782,,38,585,425,,,783,227,,227,0,,,,60,696,229,,,763,233,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Bernardino,103463,42712,103235,,1548,100012,,187,3357,1600,648,25929,20260,15795,57845,1297,8266,57215,46248,,,83354,20109,,20092,17,,,38,2935,71633,26798,2059,193,77182,25617,471,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Diego,54329,22044,54183,,895,51728,,75,1257,451,534,12352,7081,7810,24115,1749,13574,29900,24429,,,42405,11924,,11913,11,,,28,2038,38849,12436,978,111,41716,12137,365,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Francisco,6388,3134,6376,,225,6249,,20,384,117,110,1502,2186,435,1783,773,1211,3803,2585,,,4914,1474,,,,,,,,4350,1674,254,,4846,1456,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Joaquin,30036,12980,29994,,298,28907,,20,615,326,453,7583,5908,4709,13381,2572,3466,16374,13662,,,25056,4980,,,,,,,932,20980,7520,,36,22291,7386,323,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Luis Obispo,3064,1416,3055,,66,2829,,,163,97,77,626,63,1372,1142,44,443,1787,1277,,,2325,739,,,,,,,182,2092,706,,,2405,603,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,San Mateo,2548,1191,2544,,66,2372,,,95,27,25,477,265,319,1430,326,208,1409,1139,,,2121,427,,427,0,,,,154,1795,544,,,2054,478,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Santa Barbara,7509,3156,7489,,103,7106,,,296,80,100,1950,252,4868,1756,85,548,4215,3294,,,5977,1532,,1532,0,,,,315,5037,1961,,16,5518,1903,72,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Santa Clara,15049,6815,15023,,282,14097,,41,741,177,159,3159,1121,1439,10195,1249,1045,8235,6814,,,12387,2662,,,,,,,795,10492,3331,,21,11829,3083,116,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Santa Cruz,3441,1499,3434,,69,3327,,11,158,45,40,723,87,914,2107,30,303,1949,1492,,,2639,802,,802,0,,,,,2478,762,105,,2710,691,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Shasta,5415,2482,5409,,111,5102,,,170,73,119,1644,157,3724,556,230,748,3046,2369,,,4182,1233,,1233,0,,,,250,3385,1585,,,3729,1597,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Sierra,,,,,,,,0,,0,0,13,,35,,,,,,,,,18,,18,0,,,0,,,14,,0,,13,0,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Siskiyou,1502,628,1497,,15,1447,,,77,34,26,402,25,1038,212,30,197,789,713,,,1110,392,,392,0,,,,45,992,422,,,1083,403,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Solano,9514,4437,9501,,157,8929,,12,210,75,105,2017,3700,1905,2525,446,938,5251,4263,,,7510,2004,,,,,,,495,6765,2100,,11,7439,2008,56,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Sonoma,4251,1902,4245,,86,3987,,,247,93,69,869,198,1591,1912,75,475,2455,1796,,,3281,970,,970,0,,,0,215,2960,938,138,,3352,854,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Stanislaus,22562,9536,22511,,243,21474,,,764,201,244,5063,1327,6278,11667,909,2381,12558,10004,,,17841,4721,,,,,,,978,15958,5103,,45,17391,4949,177,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Sutter,3493,1447,3481,,34,3358,,,108,48,42,865,159,1499,1327,335,173,1879,1614,,,2708,785,,785,0,,,,119,2430,863,,,2609,845,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Tehama,2227,978,2220,,43,2090,,,90,37,40,539,30,1240,650,29,278,1201,1026,,,1772,455,,,,,,0,120,1485,556,66,,1665,531,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Trinity,228,111,228,,,217,,0,19,,,72,0,164,,,37,131,97,,,158,70,,70,0,,,0,,137,69,,0,156,,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Tulare,31487,12783,31444,,386,30596,,18,753,331,477,7859,869,4921,23763,524,1410,17206,14281,,,26097,5390,,,,,,,760,22133,7896,,36,23481,7611,359,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Tuolumne,1003,474,1002,,,909,,,58,19,16,279,,795,153,,42,578,425,,,723,280,,,,,,0,81,616,271,35,,719,271,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Ventura,10689,4701,10672,,129,10039,,25,474,218,263,2187,390,2051,7539,139,570,6033,4656,,,8702,1987,,1987,0,,,,523,7609,2215,,15,8430,2039,205,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Yolo,3569,1546,3567,,89,3399,,,226,97,50,815,446,924,1550,151,498,1951,1618,,,2801,768,,768,0,,,0,134,2425,889,121,,2735,799,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,Yuba,3754,1544,3745,,40,3599,,0,150,64,50,974,219,1942,1034,249,310,2038,1716,,,2942,812,,812,0,,,,128,2564,945,,,2766,939,,,,,,,,,,,,,,,,,,,,,
2017,CalWorks,County,County Total,1054191,447225,1051698,,25064,1014212,,1649,42601,13924,12759,263275,175870,168672,588456,30946,90247,583960,470231,,,846689,207502,,207278,224,,,497,31359,719081,273503,29751,2118,785114,258127,8832,,,,,,,,,,,,,,,,,,,,
2017,CWS,State Assembly,District Missing,33322,,9687,,1031,4344,1390,,,3883,995,2403,4481,4780,9756,988,13317,7059,25599,664,10096,4757,18469,10096,18082,387,,,23178,4013,3833,1406,892,23331,7333,1993,665,10096,982,1147,701,747,688,492,704,,,,,,,,,,,,
2017,CWS,State Assembly,District 01,2930,,2377,,87,1306,491,,,1014,104,487,121,2072,379,25,333,,1512,,,,1830,,1808,,,,515,871,918,390,236,537,1867,469,57,,,170,188,258,250,139,177,,,,,,,,,,,,
2017,CWS,State Assembly,District 02,3446,,2874,,94,1574,624,,,1198,148,485,118,1975,600,43,710,,1759,,19,1362,2065,19,2047,18,,,534,1055,1097,518,242,555,2331,496,64,19,89,187,215,357,363,151,189,,,,,,,,,,,,
2017,CWS,State Assembly,District 03,3643,,3113,,82,1660,669,,,1460,233,647,226,2349,700,63,305,,1861,,17,1455,2171,17,2148,23,,,491,1096,1192,565,299,511,2383,628,121,17,108,227,283,371,337,129,212,,,,,,,,,,,,
2017,CWS,State Assembly,District 04,2070,,1651,,93,868,316,,,725,90,299,144,1014,751,37,124,1062,,,14,818,1238,14,1226,12,,,382,642,611,308,127,398,1334,293,45,14,62,123,128,200,210,95,116,,,,,,,,,,,,
2017,CWS,State Assembly,District 05,3061,,2484,,89,1433,567,,,1050,116,464,197,1694,977,35,158,1546,,,15,1140,1906,15,1887,19,,,542,848,965,475,231,562,1986,450,63,15,85,149,199,294,260,153,148,,,,,,,,,,,,
2017,CWS,State Assembly,District 06,967,,730,,24,354,156,,,392,33,116,69,625,188,25,60,495,,,,,568,,561,,,,215,324,259,107,62,230,599,,,,,49,66,92,99,57,93,,,,,,,,,,,,
2017,CWS,State Assembly,District 07,3911,,3091,,112,1833,818,,,1401,124,543,1298,1195,1034,178,206,1975,,,36,1524,2351,36,2319,32,,,766,1077,1107,642,319,798,2504,558,51,36,131,247,247,365,366,168,247,,,,,,,,,,,,
2017,CWS,State Assembly,District 08,2851,,2230,,84,1359,607,,,1057,109,359,911,1239,462,73,166,1469,,,14,1154,1683,14,1661,22,,,584,757,798,471,241,604,1825,383,39,14,84,182,193,269,265,161,193,,,,,,,,,,,,
2017,CWS,State Assembly,District 09,2308,,1837,,71,983,395,,,872,87,270,990,526,533,126,133,1156,,,15,911,1382,15,1366,16,,,448,723,664,314,159,463,1519,297,29,15,60,104,126,238,252,131,195,,,,,,,,,,,,
2017,CWS,State Assembly,District 10,1293,,1023,,69,515,196,,,453,54,143,115,571,507,15,85,676,,,13,510,770,,763,,,,254,417,361,186,75,257,860,159,17,13,31,52,64,136,144,83,89,,,,,,,,,,,,
2017,CWS,State Assembly,District 11,1776,,1422,,55,636,225,,,737,63,187,700,558,390,62,66,892,,,,,1076,,1060,,,,335,653,497,226,65,347,1201,208,20,,,73,108,164,199,106,164,,,,,,,,,,,,
2017,CWS,State Assembly,District 12,1863,,1586,,28,859,409,,,716,87,297,183,879,668,55,78,,959,,,,1042,,1029,,,,257,604,539,291,172,272,1251,299,41,,,97,121,214,201,95,115,,,,,,,,,,,,
2017,CWS,State Assembly,District 13,3401,,2862,,87,1401,542,0,,1487,177,502,1040,788,1308,148,117,1706,,,17,1395,1989,17,1962,27,,,512,1150,1057,464,218,526,2300,478,97,17,80,169,242,368,341,195,245,,,,,,,,,,,,
2017,CWS,State Assembly,District 14,1776,,1401,,66,571,193,,,704,62,230,600,543,472,101,60,882,894,0,14,678,1084,14,1063,21,,,341,693,484,173,85,356,1163,229,28,14,51,75,92,157,191,112,132,,,,,,,,,,,,
2017,CWS,State Assembly,District 15,1644,,1321,,82,556,200,,,639,55,193,932,205,370,107,30,848,796,0,13,608,1023,13,1010,13,,,298,637,442,185,82,307,1107,217,13,13,46,76,75,150,170,91,133,,,,,,,,,,,,
2017,CWS,State Assembly,District 16,524,,358,,22,154,52,0,,143,,31,104,241,135,18,26,264,260,0,,,367,,360,,,,159,181,121,51,12,160,328,,,,,21,19,37,47,19,29,,,,,,,,,,,,
2017,CWS,State Assembly,District 17,2087,,1739,,114,802,316,,,667,74,226,1045,258,580,131,73,1109,,,19,689,1379,19,1364,15,,,322,794,576,265,130,336,1489,229,33,19,47,66,106,151,189,130,172,,,,,,,,,,,,
2017,CWS,State Assembly,District 18,2609,,2120,,170,994,338,,,882,109,285,1608,232,580,102,87,1369,,,21,847,1741,21,1714,27,,,447,918,771,345,128,468,1792,312,37,21,35,100,106,193,232,181,244,,,,,,,,,,,,
2017,CWS,State Assembly,District 19,709,,546,,48,232,85,,,216,20,59,213,132,211,125,28,372,,,11,256,442,11,430,12,,,158,259,185,71,36,161,478,,,,,20,33,58,81,55,70,,,,,,,,,,,,
2017,CWS,State Assembly,District 20,1271,,973,,75,435,143,,,417,37,160,382,280,463,105,41,665,606,0,,,824,,810,,,,285,427,350,143,66,288,803,168,12,,,65,70,81,115,82,136,,,,,,,,,,,,
2017,CWS,State Assembly,District 21,3317,,2919,,72,1720,821,,,1287,125,583,387,1056,1714,80,80,,1661,,,,1866,,1847,,,,373,944,1043,654,303,386,2294,568,69,,,189,244,384,347,183,225,,,,,,,,,,,,
2017,CWS,State Assembly,District 22,715,,503,,22,250,62,0,,190,,75,96,200,313,77,29,371,344,0,,,443,,434,,,,202,220,202,66,25,208,429,,,,,35,44,71,63,39,52,,,,,,,,,,,,
2017,CWS,State Assembly,District 23,2327,,2035,,55,1225,528,,,997,103,405,401,644,1129,74,79,1204,1123,0,,,1268,,1252,,,,264,650,767,435,211,281,1595,399,52,,,133,183,277,270,122,135,,,,,,,,,,,,
2017,CWS,State Assembly,District 24,621,,455,,53,181,61,,,189,20,63,124,112,326,,,327,,,,,367,,360,,,,156,212,166,58,29,157,391,,,,,29,24,67,72,39,41,,,,,,,,,,,,
2017,CWS,State Assembly,District 25,886,,667,,42,319,139,0,,278,23,102,89,227,428,123,19,462,424,0,,,555,,546,,,,203,298,216,119,50,207,563,,,,,33,50,66,105,53,74,,,,,,,,,,,,
2017,CWS,State Assembly,District 26,3180,,2728,,81,1604,685,,,1329,208,561,150,954,1891,15,170,,1621,,25,1398,1757,25,1733,24,,,425,849,1029,603,274,442,2116,482,140,25,117,172,242,354,367,146,179,,,,,,,,,,,,
2017,CWS,State Assembly,District 27,1959,,1598,,89,837,332,,,561,55,353,167,210,1408,144,30,995,,,,,1161,,1151,,,,330,620,558,291,160,338,1252,336,33,,,112,143,199,186,83,122,,,,,,,,,,,,
2017,CWS,State Assembly,District 28,810,,598,,27,277,91,,,219,33,84,89,238,419,51,13,409,401,0,,,472,,471,,,,206,258,214,107,25,206,502,88,14,,,49,45,96,84,38,45,,,,,,,,,,,,
2017,CWS,State Assembly,District 29,1244,,966,,50,499,224,,,380,36,172,93,501,585,43,22,631,,,,,758,,754,,,,256,382,341,187,78,265,798,160,21,,,57,86,101,123,57,67,,,,,,,,,,,,
2017,CWS,State Assembly,District 30,2142,,1672,,80,842,341,,,725,70,302,111,316,1614,33,68,,1115,,12,869,1261,12,1246,15,,,446,659,614,286,137,454,1357,296,35,12,64,115,137,201,225,127,109,,,,,,,,,,,,
2017,CWS,State Assembly,District 31,3520,,3081,,99,1846,826,,,1468,143,683,515,532,2273,111,89,1759,,,13,1552,1955,13,1944,11,,,398,983,1101,694,344,427,2357,646,90,13,89,208,288,416,392,159,171,,,,,,,,,,,,
2017,CWS,State Assembly,District 32,3786,,3002,,108,1655,632,,,1389,156,590,538,758,2280,39,171,,2193,,22,1347,2417,22,2389,28,,,738,1097,1145,510,296,765,2366,572,83,22,99,168,232,352,327,169,233,,,,,,,,,,,,
2017,CWS,State Assembly,District 33,5605,,4886,,140,2801,1283,,,2606,173,1048,1585,1834,2024,72,90,,2825,,16,2697,2892,16,2865,27,,,624,1649,1793,1086,453,693,3783,1046,83,16,197,385,485,742,624,264,305,,,,,,,,,,,,
2017,CWS,State Assembly,District 34,2984,,2537,,57,1346,467,0,,1238,172,498,426,1318,1132,36,72,,1548,,,,1752,,1726,,,,413,957,985,402,227,433,1957,521,73,,,160,199,314,308,144,181,,,,,,,,,,,,
2017,CWS,State Assembly,District 35,2215,,1841,,105,990,495,,,888,97,332,81,963,1058,38,75,1153,,,14,884,1317,,1309,,,,350,624,671,398,172,359,1475,335,46,14,70,127,117,214,214,142,155,,,,,,,,,,,,
2017,CWS,State Assembly,District 36,8865,,7576,,386,4386,2376,,,3387,797,1661,3272,1861,3337,128,267,4511,,,39,4434,4392,39,4337,55,,,1131,2342,2465,1961,966,1241,5593,1628,403,39,265,652,893,1249,939,436,527,,,,,,,,,,,,
2017,CWS,State Assembly,District 37,1347,,1110,,53,634,286,,,504,85,190,55,427,799,26,40,689,658,0,,,819,,811,,,,224,346,451,221,105,231,892,173,51,,,76,78,121,132,61,103,,,,,,,,,,,,
2017,CWS,State Assembly,District 38,1768,,1274,,122,672,254,,,436,113,213,161,644,825,62,76,,999,,,,1086,,1081,,,,451,484,450,284,99,475,1026,215,52,,,106,121,162,152,73,95,,,,,,,,,,,,
2017,CWS,State Assembly,District 39,4051,,3218,,414,1733,909,,,1164,309,692,284,625,2972,64,106,,2036,,21,1826,2204,21,2182,22,,,754,1043,1037,812,405,778,2460,640,173,21,122,254,339,487,427,197,203,,,,,,,,,,,,
2017,CWS,State Assembly,District 40,4113,,3510,,173,2004,824,,,1696,152,756,1013,775,2120,89,116,,2079,,16,1837,2260,16,2239,21,,,529,1171,1348,738,327,573,2704,769,67,16,144,279,326,486,421,181,181,,,,,,,,,,,,
2017,CWS,State Assembly,District 41,1795,,1392,,129,746,333,0,,562,87,238,439,367,876,40,73,908,,,11,736,1048,11,1032,16,,,358,521,484,312,120,381,1132,243,39,11,53,92,118,191,173,109,116,,,,,,,,,,,,
2017,CWS,State Assembly,District 42,3679,,3162,,114,1819,776,11,,1552,125,715,528,1579,1432,63,77,,1867,,15,1709,1955,15,1928,27,,,444,1042,1240,641,312,499,2415,697,68,15,144,274,324,456,361,150,179,,,,,,,,,,,,
2017,CWS,State Assembly,District 43,1103,,824,,102,403,189,,,285,83,162,101,302,596,61,43,566,,,,,665,,652,,,,254,299,288,184,78,261,644,156,42,,,61,89,106,92,58,67,,,,,,,,,,,,
2017,CWS,State Assembly,District 44,1513,,1268,,60,690,356,,,583,116,254,75,336,1054,17,31,772,,,,,857,,846,,,,222,429,447,271,144,234,983,226,70,,,114,108,150,147,69,94,,,,,,,,,,,,
2017,CWS,State Assembly,District 45,1895,,1487,,186,746,369,,,525,138,302,189,479,1120,58,49,963,,,14,834,1047,14,1031,16,,,362,544,476,349,164,384,1150,290,71,14,66,132,147,212,181,96,98,,,,,,,,,,,,
2017,CWS,State Assembly,District 46,3314,,2625,,418,1432,816,,,922,243,591,317,581,2294,59,63,1695,,,16,1484,1814,16,1799,15,,,619,806,823,680,386,651,1975,551,137,16,93,225,271,414,323,158,206,,,,,,,,,,,,
2017,CWS,State Assembly,District 47,3658,,3103,,164,1782,769,,,1610,109,699,726,549,2235,48,100,,1854,,13,1725,1920,13,1897,23,,,493,1010,1179,669,307,534,2385,676,63,13,124,255,302,435,416,193,217,,,,,,,,,,,,
2017,CWS,State Assembly,District 48,3009,,2445,,280,1271,635,0,,1123,201,548,178,391,2241,113,86,1548,,,17,1324,1668,17,1644,24,,,473,901,765,590,280,516,1880,493,120,17,88,197,230,338,309,162,230,,,,,,,,,,,,
2017,CWS,State Assembly,District 49,1676,,1305,,145,686,327,,,519,114,282,69,135,1198,218,56,,864,,,,929,,923,,,,328,478,404,324,142,346,1011,247,72,,,125,125,179,177,84,97,,,,,,,,,,,,
2017,CWS,State Assembly,District 50,767,,568,,85,278,135,,,235,45,113,169,254,280,32,32,402,,,,,461,,455,,,,176,223,178,128,62,184,453,105,25,,,40,39,71,79,41,36,,,,,,,,,,,,
2017,CWS,State Assembly,District 51,3933,,3145,,462,1815,953,,,1179,222,705,297,195,2969,341,131,,2015,,18,1684,2231,18,2214,17,,,677,971,1009,873,403,718,2445,633,137,18,102,250,313,439,393,187,240,,,,,,,,,,,,
2017,CWS,State Assembly,District 52,3111,,2505,,254,1389,607,,,1150,143,579,384,413,2149,80,85,,1570,,13,1312,1786,13,1771,15,,,525,862,890,541,293,571,1908,548,84,13,96,214,243,339,275,145,196,,,,,,,,,,,,
2017,CWS,State Assembly,District 53,4588,,3719,,678,2053,1124,,,1393,284,882,660,194,3344,275,115,2293,,,23,1971,2594,23,2578,16,,,747,1149,1136,1011,545,785,2818,820,165,23,126,295,381,524,428,217,263,,,,,,,,,,,,
2017,CWS,State Assembly,District 54,3088,,2489,,331,1367,694,,,1022,201,513,1755,148,1039,41,105,1604,,,31,1313,1744,31,1710,34,,,532,813,807,633,303,561,1920,510,97,31,80,168,236,324,323,182,177,,,,,,,,,,,,
2017,CWS,State Assembly,District 55,896,,709,,45,354,203,0,,362,55,152,60,207,520,90,19,457,439,0,,,472,,466,,,,164,270,231,149,82,173,541,160,22,,,64,78,121,83,52,59,,,,,,,,,,,,
2017,CWS,State Assembly,District 56,2951,,2368,,107,1440,752,,,1092,113,473,271,452,2078,31,119,,1603,,11,1247,1693,11,1679,14,,,528,763,795,591,274,560,1881,442,68,11,90,179,215,325,287,151,151,,,,,,,,,,,,
2017,CWS,State Assembly,District 57,2718,,2165,,227,1093,540,0,,956,159,477,75,289,1930,321,103,1359,,,15,1188,1515,15,1496,19,,,472,796,737,501,212,511,1676,440,91,15,92,162,188,315,274,157,185,,,,,,,,,,,,
2017,CWS,State Assembly,District 58,2867,,2240,,296,1232,579,,,936,174,498,231,260,1866,421,89,1458,,,17,1270,1580,17,1563,17,,,545,760,737,562,263,576,1733,457,101,17,90,174,216,323,308,159,178,,,,,,,,,,,,
2017,CWS,State Assembly,District 59,9174,,7708,,1173,4424,2466,,,3087,625,1872,3383,158,5165,217,251,4838,4322,14,78,4226,4870,78,4810,60,,,1252,2264,2379,2109,1170,1332,5728,1763,351,78,262,588,826,1198,901,451,586,,,,,,,,,,,,
2017,CWS,State Assembly,District 60,1904,,1502,,106,734,269,,,741,73,305,243,491,1062,43,65,,977,,,,1148,,1133,,,,346,639,532,270,117,380,1175,323,26,,,104,131,186,151,110,145,,,,,,,,,,,,
2017,CWS,State Assembly,District 61,2965,,2461,,130,1282,529,,,1235,112,526,753,622,1440,57,93,1501,,,18,1300,1647,18,1628,19,,,433,961,873,484,214,481,1913,509,62,18,84,182,208,333,312,181,210,,,,,,,,,,,,
2017,CWS,State Assembly,District 62,3286,,2563,,355,1427,693,,,1050,199,527,1506,217,1357,65,141,1674,,,23,1340,1923,23,1891,32,,,630,848,848,669,291,667,2021,490,108,23,95,198,237,356,272,182,196,,,,,,,,,,,,
2017,CWS,State Assembly,District 63,3854,,3143,,405,1743,872,,,1213,228,734,658,262,2468,360,106,2064,,,23,1692,2139,23,2121,18,,,622,1013,1000,828,391,668,2356,708,122,23,110,244,315,470,371,182,216,,,,,,,,,,,,
2017,CWS,State Assembly,District 64,7383,,6100,,818,3462,1932,12,,2487,500,1384,3023,223,3656,246,235,3731,3641,11,76,3322,3985,76,3927,58,,,1113,1914,1867,1589,900,1185,4609,1322,267,76,204,475,618,898,755,372,466,,,,,,,,,,,,
2017,CWS,State Assembly,District 65,1508,,1207,,72,616,381,,,570,63,253,152,357,904,68,27,790,,,,,823,,811,,,,271,424,399,303,111,286,949,235,38,,,91,114,176,158,86,101,,,,,,,,,,,,
2017,CWS,State Assembly,District 66,1106,,813,,97,402,202,0,,337,66,150,232,266,497,55,56,566,540,0,,,672,,669,,,,268,317,252,186,83,277,654,138,37,,,65,59,118,106,51,74,,,,,,,,,,,,
2017,CWS,State Assembly,District 67,2183,,1801,,62,907,363,,,917,73,386,306,847,938,33,59,1099,,,,,1150,,1141,,,,321,738,663,329,132,358,1415,373,37,,,166,159,263,235,120,126,,,,,,,,,,,,
2017,CWS,State Assembly,District 68,1111,,899,,52,472,297,,,444,43,200,73,316,648,56,18,540,571,0,,,586,,581,,,,196,288,313,215,99,203,688,198,22,,57,72,,136,143,63,78,,,,,,,,,,,,
2017,CWS,State Assembly,District 69,2195,,1848,,137,931,517,,,834,94,391,90,255,1744,81,25,1134,1061,0,,,1214,,1205,,,,308,636,666,414,171,326,1441,377,51,,,130,161,275,206,116,140,,,,,,,,,,,,
2017,CWS,State Assembly,District 70,4282,,3476,,314,1907,969,,,1437,284,780,1193,676,1997,296,120,2225,,,28,1831,2423,28,2402,21,,,720,1162,1144,830,426,761,2631,736,154,28,123,261,328,489,433,197,245,,,,,,,,,,,,
