CALENDAR_YEAR,COC_ID,COC_NAME,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
2019,CA-612,Glendale CoC (Los Angeles County),45-54,47
2019,CA-612,Glendale CoC (Los Angeles County),55-64,50
2019,CA-612,Glendale CoC (Los Angeles County),65+,19
2019,CA-612,Glendale CoC (Los Angeles County),Under 18,168
2019,CA-612,Glendale CoC (Los Angeles County),Unknown,*
2019,CA-613,Imperial County CoC,18-24,70
2019,CA-613,Imperial County CoC,25-34,117
2019,CA-613,Imperial County CoC,35-44,101
2019,CA-613,Imperial County CoC,45-54,91
2019,CA-613,Imperial County CoC,55-64,82
2019,CA-613,Imperial County CoC,65+,41
2019,CA-613,Imperial County CoC,Under 18,306
2019,CA-613,Imperial County CoC,Unknown,21
2019,CA-614,San Luis Obispo County CoC,18-24,152
2019,CA-614,San Luis Obispo County CoC,25-34,349
2019,CA-614,San Luis Obispo County CoC,35-44,280
2019,CA-614,San Luis Obispo County CoC,45-54,288
2019,CA-614,San Luis Obispo County CoC,55-64,253
2019,CA-614,San Luis Obispo County CoC,65+,129
2019,CA-614,San Luis Obispo County CoC,Under 18,567
2019,CA-614,San Luis Obispo County CoC,Unknown,43
2020,All,California,18-24,20367
2020,All,California,25-34,41455
2020,All,California,35-44,40958
2020,All,California,45-54,38798
2020,All,California,55-64,38107
2020,All,California,65+,15251
2020,All,California,Under 18,56428
2020,All,California,Unknown,8875
2020,CA-500,Santa Clara County CoC,18-24,980
2020,CA-500,Santa Clara County CoC,25-34,1997
2020,CA-500,Santa Clara County CoC,35-44,2138
2020,CA-500,Santa Clara County CoC,45-54,2145
2020,CA-500,Santa Clara County CoC,55-64,2234
2020,CA-500,Santa Clara County CoC,65+,956
2020,CA-500,Santa Clara County CoC,Under 18,3060
2020,CA-500,Santa Clara County CoC,Unknown,165
2020,CA-501,San Francisco CoC,18-24,1077
2020,CA-501,San Francisco CoC,25-34,1835
2020,CA-501,San Francisco CoC,35-44,1802
2020,CA-501,San Francisco CoC,45-54,1705
2020,CA-501,San Francisco CoC,55-64,1698
2020,CA-501,San Francisco CoC,65+,754
2020,CA-501,San Francisco CoC,Under 18,2700
2020,CA-501,San Francisco CoC,Unknown,173
2020,CA-502,Alameda County CoC,18-24,773
2020,CA-502,Alameda County CoC,25-34,1349
2020,CA-502,Alameda County CoC,35-44,1421
2020,CA-502,Alameda County CoC,45-54,1515
2020,CA-502,Alameda County CoC,55-64,1699
2020,CA-502,Alameda County CoC,65+,731
2020,CA-502,Alameda County CoC,Under 18,1741
2020,CA-502,Alameda County CoC,Unknown,100
2020,CA-503,Sacramento County CoC,18-24,961
2020,CA-503,Sacramento County CoC,25-34,1288
2020,CA-503,Sacramento County CoC,35-44,1233
2020,CA-503,Sacramento County CoC,45-54,1347
2020,CA-503,Sacramento County CoC,55-64,1469
2020,CA-503,Sacramento County CoC,65+,511
2020,CA-503,Sacramento County CoC,Under 18,3070
2020,CA-503,Sacramento County CoC,Unknown,156
2020,CA-504,Sonoma County CoC,18-24,326
2020,CA-504,Sonoma County CoC,25-34,535
2020,CA-504,Sonoma County CoC,35-44,620
2020,CA-504,Sonoma County CoC,45-54,720
2020,CA-504,Sonoma County CoC,55-64,687
2020,CA-504,Sonoma County CoC,65+,299
2020,CA-504,Sonoma County CoC,Under 18,680
2020,CA-504,Sonoma County CoC,Unknown,37
2020,CA-505,Contra Costa County CoC,18-24,414
2020,CA-505,Contra Costa County CoC,25-34,960
2020,CA-505,Contra Costa County CoC,35-44,1022
2020,CA-505,Contra Costa County CoC,45-54,980
2020,CA-505,Contra Costa County CoC,55-64,1135
2020,CA-505,Contra Costa County CoC,65+,469
2020,CA-505,Contra Costa County CoC,Under 18,1162
2020,CA-505,Contra Costa County CoC,Unknown,54
2020,CA-506,"Monterey, San Benito Counties CoC",18-24,121
2020,CA-506,"Monterey, San Benito Counties CoC",25-34,237
2020,CA-506,"Monterey, San Benito Counties CoC",35-44,298
2020,CA-506,"Monterey, San Benito Counties CoC",45-54,270
2020,CA-506,"Monterey, San Benito Counties CoC",55-64,312
2020,CA-506,"Monterey, San Benito Counties CoC",65+,145
2020,CA-506,"Monterey, San Benito Counties CoC",Under 18,312
2020,CA-506,"Monterey, San Benito Counties CoC",Unknown,21
2020,CA-507,Marin County CoC,18-24,56
2020,CA-507,Marin County CoC,25-34,154
2020,CA-507,Marin County CoC,35-44,152
2020,CA-507,Marin County CoC,45-54,155
2020,CA-507,Marin County CoC,55-64,177
2020,CA-507,Marin County CoC,65+,111
2020,CA-507,Marin County CoC,Under 18,319
2020,CA-507,Marin County CoC,Unknown,15
2020,CA-508,Santa Cruz County CoC,18-24,160
2020,CA-508,Santa Cruz County CoC,25-34,415
2020,CA-508,Santa Cruz County CoC,35-44,441
2020,CA-508,Santa Cruz County CoC,45-54,401
2020,CA-508,Santa Cruz County CoC,55-64,378
2020,CA-508,Santa Cruz County CoC,65+,231
2020,CA-508,Santa Cruz County CoC,Under 18,576
2020,CA-508,Santa Cruz County CoC,Unknown,56
2020,CA-509,Mendocino County CoC,18-24,58
2020,CA-509,Mendocino County CoC,25-34,166
2020,CA-509,Mendocino County CoC,35-44,193
2020,CA-509,Mendocino County CoC,45-54,201
2020,CA-509,Mendocino County CoC,55-64,154
2020,CA-509,Mendocino County CoC,65+,79
2020,CA-509,Mendocino County CoC,Under 18,135
2020,CA-509,Mendocino County CoC,Unknown,*
2020,CA-510,Stanislaus County CoC,18-24,423
2020,CA-510,Stanislaus County CoC,25-34,781
2020,CA-510,Stanislaus County CoC,35-44,803
2020,CA-510,Stanislaus County CoC,45-54,640
2020,CA-510,Stanislaus County CoC,55-64,651
2020,CA-510,Stanislaus County CoC,65+,194
2020,CA-510,Stanislaus County CoC,Under 18,1345
2020,CA-510,Stanislaus County CoC,Unknown,68
2020,CA-511,San Joaquin County CoC,18-24,621
2020,CA-511,San Joaquin County CoC,25-34,1323
2020,CA-511,San Joaquin County CoC,35-44,1079
2020,CA-511,San Joaquin County CoC,45-54,831
2020,CA-511,San Joaquin County CoC,55-64,682
2020,CA-511,San Joaquin County CoC,65+,290
2020,CA-511,San Joaquin County CoC,Under 18,2902
2020,CA-511,San Joaquin County CoC,Unknown,124
2020,CA-512,San Mateo County CoC,18-24,244
2020,CA-512,San Mateo County CoC,25-34,710
2020,CA-512,San Mateo County CoC,35-44,663
2020,CA-512,San Mateo County CoC,45-54,726
2020,CA-512,San Mateo County CoC,55-64,780
2020,CA-512,San Mateo County CoC,65+,301
2020,CA-512,San Mateo County CoC,Under 18,997
2020,CA-512,San Mateo County CoC,Unknown,61
2020,CA-513,"Kings, Tulare Counties CoC",18-24,322
2020,CA-513,"Kings, Tulare Counties CoC",25-34,619
2020,CA-513,"Kings, Tulare Counties CoC",35-44,645
2020,CA-513,"Kings, Tulare Counties CoC",45-54,494
2020,CA-513,"Kings, Tulare Counties CoC",55-64,340
2020,CA-513,"Kings, Tulare Counties CoC",65+,90
2020,CA-513,"Kings, Tulare Counties CoC",Under 18,1026
2020,CA-513,"Kings, Tulare Counties CoC",Unknown,52
2020,CA-514,"Fresno, Madera Counties CoC",18-24,328
2020,CA-514,"Fresno, Madera Counties CoC",25-34,644
2020,CA-514,"Fresno, Madera Counties CoC",35-44,785
2020,CA-514,"Fresno, Madera Counties CoC",45-54,750
2020,CA-514,"Fresno, Madera Counties CoC",55-64,642
2020,CA-514,"Fresno, Madera Counties CoC",65+,245
2020,CA-514,"Fresno, Madera Counties CoC",Under 18,832
2020,CA-514,"Fresno, Madera Counties CoC",Unknown,55
2020,CA-515,Placer County CoC,18-24,108
2020,CA-515,Placer County CoC,25-34,305
2020,CA-515,Placer County CoC,35-44,303
2020,CA-515,Placer County CoC,45-54,309
2020,CA-515,Placer County CoC,55-64,253
2020,CA-515,Placer County CoC,65+,117
2020,CA-515,Placer County CoC,Under 18,355
2020,CA-515,Placer County CoC,Unknown,23
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,82
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,234
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,210
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,178
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,253
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,105
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,214
2020,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,201
2020,CA-517,Napa County CoC,18-24,115
2020,CA-517,Napa County CoC,25-34,252
2020,CA-517,Napa County CoC,35-44,234
2020,CA-517,Napa County CoC,45-54,260
2020,CA-517,Napa County CoC,55-64,214
2020,CA-517,Napa County CoC,65+,108
2020,CA-517,Napa County CoC,Under 18,199
2020,CA-517,Napa County CoC,Unknown,*
2020,CA-518,Solano County CoC,18-24,77
2020,CA-518,Solano County CoC,25-34,227
2020,CA-518,Solano County CoC,35-44,259
2020,CA-518,Solano County CoC,45-54,253
2020,CA-518,Solano County CoC,55-64,273
2020,CA-518,Solano County CoC,65+,124
2020,CA-518,Solano County CoC,Under 18,221
2020,CA-518,Solano County CoC,Unknown,*
2020,CA-519,Butte County CoC,18-24,121
2020,CA-519,Butte County CoC,25-34,316
2020,CA-519,Butte County CoC,35-44,327
2020,CA-519,Butte County CoC,45-54,305
2020,CA-519,Butte County CoC,55-64,306
2020,CA-519,Butte County CoC,65+,154
2020,CA-519,Butte County CoC,Under 18,303
2020,CA-519,Butte County CoC,Unknown,29
2020,CA-520,Merced County CoC,18-24,344
2020,CA-520,Merced County CoC,25-34,646
2020,CA-520,Merced County CoC,35-44,500
2020,CA-520,Merced County CoC,45-54,255
2020,CA-520,Merced County CoC,55-64,203
2020,CA-520,Merced County CoC,65+,59
2020,CA-520,Merced County CoC,Under 18,1776
2020,CA-520,Merced County CoC,Unknown,99
2020,CA-521,Yolo County CoC,18-24,101
2020,CA-521,Yolo County CoC,25-34,224
2020,CA-521,Yolo County CoC,35-44,267
2020,CA-521,Yolo County CoC,45-54,224
2020,CA-521,Yolo County CoC,55-64,241
2020,CA-521,Yolo County CoC,65+,110
2020,CA-521,Yolo County CoC,Under 18,419
2020,CA-521,Yolo County CoC,Unknown,20
2020,CA-522,Humboldt County CoC,18-24,78
2020,CA-522,Humboldt County CoC,25-34,234
2020,CA-522,Humboldt County CoC,35-44,504
2020,CA-522,Humboldt County CoC,45-54,315
2020,CA-522,Humboldt County CoC,55-64,252
2020,CA-522,Humboldt County CoC,65+,140
2020,CA-522,Humboldt County CoC,Under 18,212
2020,CA-522,Humboldt County CoC,Unknown,37
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,66
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,103
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,54
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,31
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,33
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,16
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,198
2020,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,19
2020,CA-524,"Yuba, Sutter Counties CoC",18-24,52
2020,CA-524,"Yuba, Sutter Counties CoC",25-34,104
2020,CA-524,"Yuba, Sutter Counties CoC",35-44,92
2020,CA-524,"Yuba, Sutter Counties CoC",45-54,61
2020,CA-524,"Yuba, Sutter Counties CoC",55-64,75
2020,CA-524,"Yuba, Sutter Counties CoC",65+,41
2020,CA-524,"Yuba, Sutter Counties CoC",Under 18,276
2020,CA-524,"Yuba, Sutter Counties CoC",Unknown,19
2020,CA-525,El Dorado County CoC,18-24,*
2020,CA-525,El Dorado County CoC,25-34,16
2020,CA-525,El Dorado County CoC,35-44,25
2020,CA-525,El Dorado County CoC,45-54,29
2020,CA-525,El Dorado County CoC,55-64,56
2020,CA-525,El Dorado County CoC,65+,35
2020,CA-525,El Dorado County CoC,Under 18,107
2020,CA-525,El Dorado County CoC,Unknown,*
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,23
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,54
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,74
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,49
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,68
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,18
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,99
2020,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Unknown,*
2020,CA-527,Tehama County CoC,18-24,32
2020,CA-527,Tehama County CoC,25-34,86
2020,CA-527,Tehama County CoC,35-44,91
2020,CA-527,Tehama County CoC,45-54,65
2020,CA-527,Tehama County CoC,55-64,80
2020,CA-527,Tehama County CoC,65+,32
2020,CA-527,Tehama County CoC,Under 18,53
2020,CA-527,Tehama County CoC,Unknown,*
2020,CA-529,Lake County CoC,18-24,20
2020,CA-529,Lake County CoC,25-34,34
2020,CA-529,Lake County CoC,35-44,38
2020,CA-529,Lake County CoC,45-54,24
2020,CA-529,Lake County CoC,55-64,45
2020,CA-529,Lake County CoC,65+,13
2020,CA-529,Lake County CoC,Under 18,45
2020,CA-529,Lake County CoC,Unknown,*
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,14
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,39
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,33
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,27
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,36
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,22
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,48
2020,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,*
2020,CA-531,Nevada County CoC,18-24,38
2020,CA-531,Nevada County CoC,25-34,107
2020,CA-531,Nevada County CoC,35-44,113
2020,CA-531,Nevada County CoC,45-54,123
2020,CA-531,Nevada County CoC,55-64,125
2020,CA-531,Nevada County CoC,65+,44
2020,CA-531,Nevada County CoC,Under 18,23
2020,CA-531,Nevada County CoC,Unknown,*
2020,CA-600,Los Angeles County CoC,18-24,7634
2020,CA-600,Los Angeles County CoC,25-34,15575
2020,CA-600,Los Angeles County CoC,35-44,14989
2020,CA-600,Los Angeles County CoC,45-54,14059
2020,CA-600,Los Angeles County CoC,55-64,12942
2020,CA-600,Los Angeles County CoC,65+,4741
2020,CA-600,Los Angeles County CoC,Under 18,15010
2020,CA-600,Los Angeles County CoC,Unknown,5445
2020,CA-601,San Diego County CoC,18-24,1626
2020,CA-601,San Diego County CoC,25-34,3256
2020,CA-601,San Diego County CoC,35-44,3245
2020,CA-601,San Diego County CoC,45-54,3445
2020,CA-601,San Diego County CoC,55-64,3642
2020,CA-601,San Diego County CoC,65+,1428
2020,CA-601,San Diego County CoC,Under 18,3288
2020,CA-601,San Diego County CoC,Unknown,948
2020,CA-602,Orange County CoC,18-24,624
2020,CA-602,Orange County CoC,25-34,2030
2020,CA-602,Orange County CoC,35-44,1924
2020,CA-602,Orange County CoC,45-54,2072
2020,CA-602,Orange County CoC,55-64,2074
2020,CA-602,Orange County CoC,65+,818
2020,CA-602,Orange County CoC,Under 18,2811
2020,CA-602,Orange County CoC,Unknown,194
2020,CA-603,Santa Barbara County CoC,18-24,207
2020,CA-603,Santa Barbara County CoC,25-34,428
2020,CA-603,Santa Barbara County CoC,35-44,488
2020,CA-603,Santa Barbara County CoC,45-54,469
2020,CA-603,Santa Barbara County CoC,55-64,569
2020,CA-603,Santa Barbara County CoC,65+,238
2020,CA-603,Santa Barbara County CoC,Under 18,516
2020,CA-603,Santa Barbara County CoC,Unknown,39
2020,CA-604,Kern County CoC,18-24,382
2020,CA-604,Kern County CoC,25-34,820
2020,CA-604,Kern County CoC,35-44,826
2020,CA-604,Kern County CoC,45-54,716
2020,CA-604,Kern County CoC,55-64,606
2020,CA-604,Kern County CoC,65+,175
2020,CA-604,Kern County CoC,Under 18,2115
2020,CA-604,Kern County CoC,Unknown,124
2020,CA-606,Long Beach CoC (Los Angeles County),18-24,195
2020,CA-606,Long Beach CoC (Los Angeles County),25-34,514
2020,CA-606,Long Beach CoC (Los Angeles County),35-44,481
2020,CA-606,Long Beach CoC (Los Angeles County),45-54,582
2020,CA-606,Long Beach CoC (Los Angeles County),55-64,706
2020,CA-606,Long Beach CoC (Los Angeles County),65+,367
2020,CA-606,Long Beach CoC (Los Angeles County),Under 18,694
2020,CA-606,Long Beach CoC (Los Angeles County),Unknown,47
2020,CA-607,Pasadena CoC (Los Angeles County),18-24,80
2020,CA-607,Pasadena CoC (Los Angeles County),25-34,140
2020,CA-607,Pasadena CoC (Los Angeles County),35-44,128
2020,CA-607,Pasadena CoC (Los Angeles County),45-54,147
2020,CA-607,Pasadena CoC (Los Angeles County),55-64,186
2020,CA-607,Pasadena CoC (Los Angeles County),65+,72
2020,CA-607,Pasadena CoC (Los Angeles County),Under 18,171
2020,CA-607,Pasadena CoC (Los Angeles County),Unknown,*
2020,CA-608,Riverside County CoC,18-24,751
2020,CA-608,Riverside County CoC,25-34,1561
2020,CA-608,Riverside County CoC,35-44,1454
2020,CA-608,Riverside County CoC,45-54,1236
2020,CA-608,Riverside County CoC,55-64,1167
2020,CA-608,Riverside County CoC,65+,552
2020,CA-608,Riverside County CoC,Under 18,2221
2020,CA-608,Riverside County CoC,Unknown,136
2020,CA-609,San Bernardino County CoC,18-24,819
2020,CA-609,San Bernardino County CoC,25-34,1390
2020,CA-609,San Bernardino County CoC,35-44,1202
2020,CA-609,San Bernardino County CoC,45-54,930
2020,CA-609,San Bernardino County CoC,55-64,935
2020,CA-609,San Bernardino County CoC,65+,357
2020,CA-609,San Bernardino County CoC,Under 18,3544
2020,CA-609,San Bernardino County CoC,Unknown,223
2020,CA-611,Ventura County CoC,18-24,100
2020,CA-611,Ventura County CoC,25-34,272
2020,CA-611,Ventura County CoC,35-44,375
2020,CA-611,Ventura County CoC,45-54,408
2020,CA-611,Ventura County CoC,55-64,528
2020,CA-611,Ventura County CoC,65+,249
2020,CA-611,Ventura County CoC,Under 18,316
2020,CA-611,Ventura County CoC,Unknown,13
2020,CA-612,Glendale CoC (Los Angeles County),18-24,29
2020,CA-612,Glendale CoC (Los Angeles County),25-34,78
2020,CA-612,Glendale CoC (Los Angeles County),35-44,50
2020,CA-612,Glendale CoC (Los Angeles County),45-54,57
2020,CA-612,Glendale CoC (Los Angeles County),55-64,76
2020,CA-612,Glendale CoC (Los Angeles County),65+,30
2020,CA-612,Glendale CoC (Los Angeles County),Under 18,160
2020,CA-612,Glendale CoC (Los Angeles County),Unknown,16
2020,CA-613,Imperial County CoC,18-24,75
2020,CA-613,Imperial County CoC,25-34,148
2020,CA-613,Imperial County CoC,35-44,121
2020,CA-613,Imperial County CoC,45-54,112
2020,CA-613,Imperial County CoC,55-64,100
2020,CA-613,Imperial County CoC,65+,49
2020,CA-613,Imperial County CoC,Under 18,376
2020,CA-613,Imperial County CoC,Unknown,28
2020,CA-614,San Luis Obispo County CoC,18-24,108
2020,CA-614,San Luis Obispo County CoC,25-34,237
2020,CA-614,San Luis Obispo County CoC,35-44,262
2020,CA-614,San Luis Obispo County CoC,45-54,211
2020,CA-614,San Luis Obispo County CoC,55-64,220
2020,CA-614,San Luis Obispo County CoC,65+,112
2020,CA-614,San Luis Obispo County CoC,Under 18,521
2020,CA-614,San Luis Obispo County CoC,Unknown,35
2021,All,California,18-24,21273
2021,All,California,25-34,45120
2021,All,California,35-44,45113
2021,All,California,45-54,41116
2021,All,California,55-64,40803
2021,All,California,65+,16992
2021,All,California,Under 18,58104
2021,All,California,Unknown,10872
2021,CA-500,Santa Clara County CoC,18-24,1127
2021,CA-500,Santa Clara County CoC,25-34,2265
2021,CA-500,Santa Clara County CoC,35-44,2512
2021,CA-500,Santa Clara County CoC,45-54,2268
2021,CA-500,Santa Clara County CoC,55-64,2417
2021,CA-500,Santa Clara County CoC,65+,1027
2021,CA-500,Santa Clara County CoC,Under 18,3391
2021,CA-500,Santa Clara County CoC,Unknown,194
2021,CA-501,San Francisco CoC,18-24,1228
2021,CA-501,San Francisco CoC,25-34,2279
2021,CA-501,San Francisco CoC,35-44,2358
2021,CA-501,San Francisco CoC,45-54,2027
2021,CA-501,San Francisco CoC,55-64,1924
2021,CA-501,San Francisco CoC,65+,907
2021,CA-501,San Francisco CoC,Under 18,3383
2021,CA-501,San Francisco CoC,Unknown,228
2021,CA-502,Alameda County CoC,18-24,795
2021,CA-502,Alameda County CoC,25-34,1537
2021,CA-502,Alameda County CoC,35-44,1505
2021,CA-502,Alameda County CoC,45-54,1635
2021,CA-502,Alameda County CoC,55-64,1868
2021,CA-502,Alameda County CoC,65+,824
2021,CA-502,Alameda County CoC,Under 18,1935
2021,CA-502,Alameda County CoC,Unknown,122
2021,CA-503,Sacramento County CoC,18-24,978
2021,CA-503,Sacramento County CoC,25-34,1348
2021,CA-503,Sacramento County CoC,35-44,1445
2021,CA-503,Sacramento County CoC,45-54,1464
2021,CA-503,Sacramento County CoC,55-64,1621
2021,CA-503,Sacramento County CoC,65+,620
2021,CA-503,Sacramento County CoC,Under 18,2961
2021,CA-503,Sacramento County CoC,Unknown,212
2021,CA-504,Sonoma County CoC,18-24,348
2021,CA-504,Sonoma County CoC,25-34,542
2021,CA-504,Sonoma County CoC,35-44,584
2021,CA-504,Sonoma County CoC,45-54,671
2021,CA-504,Sonoma County CoC,55-64,697
2021,CA-504,Sonoma County CoC,65+,334
2021,CA-504,Sonoma County CoC,Under 18,657
2021,CA-504,Sonoma County CoC,Unknown,52
2021,CA-505,Contra Costa County CoC,18-24,534
2021,CA-505,Contra Costa County CoC,25-34,1070
2021,CA-505,Contra Costa County CoC,35-44,1076
2021,CA-505,Contra Costa County CoC,45-54,1059
2021,CA-505,Contra Costa County CoC,55-64,1131
2021,CA-505,Contra Costa County CoC,65+,473
2021,CA-505,Contra Costa County CoC,Under 18,1387
2021,CA-505,Contra Costa County CoC,Unknown,79
2021,CA-506,"Monterey, San Benito Counties CoC",18-24,183
2021,CA-506,"Monterey, San Benito Counties CoC",25-34,346
2021,CA-506,"Monterey, San Benito Counties CoC",35-44,375
2021,CA-506,"Monterey, San Benito Counties CoC",45-54,301
2021,CA-506,"Monterey, San Benito Counties CoC",55-64,353
2021,CA-506,"Monterey, San Benito Counties CoC",65+,173
2021,CA-506,"Monterey, San Benito Counties CoC",Under 18,342
2021,CA-506,"Monterey, San Benito Counties CoC",Unknown,22
2021,CA-507,Marin County CoC,18-24,110
2021,CA-507,Marin County CoC,25-34,235
2021,CA-507,Marin County CoC,35-44,231
2021,CA-507,Marin County CoC,45-54,255
2021,CA-507,Marin County CoC,55-64,294
2021,CA-507,Marin County CoC,65+,160
2021,CA-507,Marin County CoC,Under 18,327
2021,CA-507,Marin County CoC,Unknown,198
2021,CA-508,Santa Cruz County CoC,18-24,167
2021,CA-508,Santa Cruz County CoC,25-34,349
2021,CA-508,Santa Cruz County CoC,35-44,431
2021,CA-508,Santa Cruz County CoC,45-54,370
2021,CA-508,Santa Cruz County CoC,55-64,392
2021,CA-508,Santa Cruz County CoC,65+,254
2021,CA-508,Santa Cruz County CoC,Under 18,649
2021,CA-508,Santa Cruz County CoC,Unknown,65
2021,CA-509,Mendocino County CoC,18-24,66
2021,CA-509,Mendocino County CoC,25-34,223
2021,CA-509,Mendocino County CoC,35-44,266
2021,CA-509,Mendocino County CoC,45-54,232
2021,CA-509,Mendocino County CoC,55-64,166
2021,CA-509,Mendocino County CoC,65+,120
2021,CA-509,Mendocino County CoC,Under 18,239
2021,CA-509,Mendocino County CoC,Unknown,15
2021,CA-510,Stanislaus County CoC,18-24,447
2021,CA-510,Stanislaus County CoC,25-34,845
2021,CA-510,Stanislaus County CoC,35-44,847
2021,CA-510,Stanislaus County CoC,45-54,702
2021,CA-510,Stanislaus County CoC,55-64,711
2021,CA-510,Stanislaus County CoC,65+,244
2021,CA-510,Stanislaus County CoC,Under 18,1137
2021,CA-510,Stanislaus County CoC,Unknown,71
2021,CA-511,San Joaquin County CoC,18-24,559
2021,CA-511,San Joaquin County CoC,25-34,1152
2021,CA-511,San Joaquin County CoC,35-44,978
2021,CA-511,San Joaquin County CoC,45-54,750
2021,CA-511,San Joaquin County CoC,55-64,681
2021,CA-511,San Joaquin County CoC,65+,301
2021,CA-511,San Joaquin County CoC,Under 18,2235
2021,CA-511,San Joaquin County CoC,Unknown,151
2021,CA-512,San Mateo County CoC,18-24,250
2021,CA-512,San Mateo County CoC,25-34,701
2021,CA-512,San Mateo County CoC,35-44,712
2021,CA-512,San Mateo County CoC,45-54,778
2021,CA-512,San Mateo County CoC,55-64,879
2021,CA-512,San Mateo County CoC,65+,376
2021,CA-512,San Mateo County CoC,Under 18,940
2021,CA-512,San Mateo County CoC,Unknown,66
2021,CA-513,"Kings, Tulare Counties CoC",18-24,354
2021,CA-513,"Kings, Tulare Counties CoC",25-34,629
2021,CA-513,"Kings, Tulare Counties CoC",35-44,683
2021,CA-513,"Kings, Tulare Counties CoC",45-54,537
2021,CA-513,"Kings, Tulare Counties CoC",55-64,415
2021,CA-513,"Kings, Tulare Counties CoC",65+,124
2021,CA-513,"Kings, Tulare Counties CoC",Under 18,1246
2021,CA-513,"Kings, Tulare Counties CoC",Unknown,70
2021,CA-514,"Fresno, Madera Counties CoC",18-24,450
2021,CA-514,"Fresno, Madera Counties CoC",25-34,1095
2021,CA-514,"Fresno, Madera Counties CoC",35-44,1267
2021,CA-514,"Fresno, Madera Counties CoC",45-54,1228
2021,CA-514,"Fresno, Madera Counties CoC",55-64,1018
2021,CA-514,"Fresno, Madera Counties CoC",65+,335
2021,CA-514,"Fresno, Madera Counties CoC",Under 18,802
2021,CA-514,"Fresno, Madera Counties CoC",Unknown,75
2021,CA-515,Placer County CoC,18-24,133
2021,CA-515,Placer County CoC,25-34,384
2021,CA-515,Placer County CoC,35-44,370
2021,CA-515,Placer County CoC,45-54,342
2021,CA-515,Placer County CoC,55-64,331
2021,CA-515,Placer County CoC,65+,139
2021,CA-515,Placer County CoC,Under 18,355
2021,CA-515,Placer County CoC,Unknown,37
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,121
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,271
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,315
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,242
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,308
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,150
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,341
