Year,Continuum of Care,Population,Homeless Count,% Homeless,Total Households,Households Overcrowded,% Households Overcrowded,Households Severely Overcrowded,% Households Severely Overcrowded,Households with Cost Burden,% Households with Cost Burden
2021,"Kings, Tulare Counties CoC",622886.0,4058.0,0.6514835780544113,182917.0,17436.0,9.53219219646069,4321.0,2.362273599501413,65937.0,36.04749695216956
2021,Lake County CoC,67749.0,396.0,0.5845104724792985,26307.0,1056.0,4.014140723001482,402.0,1.5281103888698826,9354.0,35.55707606340518
2021,Los Angeles County CoC,10019635.0,93390.0,0.9320698807890706,3342811.0,372403.0,11.140414459567113,157461.0,4.7104368150038995,1516581.0,45.36843393180171
2021,Marin County CoC,262387.0,1810.0,0.6898207609370891,103751.0,4611.0,4.444294512823973,1718.0,1.6558876540949004,39404.0,37.97939296970632
2021,Mendocino County CoC,91534.0,1327.0,1.4497345248760023,34183.0,1643.0,4.806482754585613,532.0,1.5563291694702044,12842.0,37.56838194424129
2021,Merced County CoC,279150.0,4734.0,1.69586243954863,81618.0,6769.0,8.293513685706584,1913.0,2.343845720306795,29186.0,35.759268788747576
2021,"Monterey, San Benito Counties CoC",502282.0,2095.0,0.4170963721574733,149121.0,19919.0,13.357608921613991,6368.0,4.270357629039505,61540.0,41.26850007711858
2021,Napa County CoC,138795.0,761.0,0.5482906444756656,48745.0,2987.0,6.127807980305673,767.0,1.5734947174069136,18088.0,37.10739563032106
2021,Nevada County CoC,102090.0,733.0,0.7179939269272211,40877.0,800.0,1.9570907845487682,366.0,0.8953690339310615,16563.0,40.519118330601565
2021,Orange County CoC,3182923.0,17007.0,0.5343201830518677,1057592.0,91531.0,8.654660776556556,33500.0,3.1675731283897757,426221.0,40.301080189713986
2021,Placer County CoC,400330.0,2091.0,0.5223190867534284,149714.0,3138.0,2.0959963664052794,1008.0,0.6732837276407017,51152.0,34.16647741694164
2021,Riverside County CoC,2409331.0,8183.0,0.33963784967694355,740506.0,52607.0,7.104196319813749,15807.0,2.1346214615411623,295169.0,39.86044677558318
2021,Sacramento County CoC,1571767.0,10649.0,0.6775177236829631,559036.0,31211.0,5.583003599052655,9705.0,1.736024155868316,209155.0,37.41351183108065
2021,San Bernardino County CoC,2171071.0,8912.0,0.41048864822937614,651743.0,57479.0,8.81927385487838,16456.0,2.5249216332204565,256602.0,39.371654164294824
2021,San Diego County CoC,3296317.0,23127.0,0.7016012112912684,1139899.0,78983.0,6.928947213744376,27582.0,2.419688060082516,481024.0,42.1988263872501
2021,San Francisco CoC,865933.0,14334.0,1.6553243726708646,361222.0,24382.0,6.749865733537824,14564.0,4.031869598197231,119289.0,33.02373609580812
2021,San Joaquin County CoC,771406.0,6807.0,0.8824147076895954,234662.0,19587.0,8.346898944013091,5490.0,2.339535161210592,87676.0,37.36267482591983
2021,San Luis Obispo County CoC,282771.0,2381.0,0.8420241113834163,106790.0,3467.0,3.246558666541811,1045.0,0.978556044573462,41798.0,39.140368948403406
2021,San Mateo County CoC,762488.0,4702.0,0.6166654426036868,264892.0,19585.0,7.393579270042131,8257.0,3.1171194298053546,94844.0,35.804780816332695
2021,Santa Barbara County CoC,447651.0,3373.0,0.753488766918872,147446.0,15288.0,10.36854170340328,6038.0,4.095058529902473,60482.0,41.01976316753252
2021,Santa Clara County CoC,1932022.0,15201.0,0.7867922829036108,646847.0,50779.0,7.850233517354181,18451.0,2.8524519708679175,221765.0,34.2839960608923
2021,Santa Cruz County CoC,272138.0,2677.0,0.9836920973917646,96476.0,6775.0,7.02247191011236,2603.0,2.6980803515900327,37771.0,39.150669596583604
2021,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",318123.0,1809.0,0.5686479757829519,121148.0,3728.0,3.07722785353452,829.0,0.684286987816555,40091.0,33.09258097533595
2021,Solano County CoC,451432.0,1597.0,0.3537631359761825,153632.0,8609.0,5.603650281191419,2837.0,1.8466204957300563,56470.0,36.75666527806707
2021,Sonoma County CoC,492498.0,3885.0,0.7888356907033125,188841.0,9357.0,4.954962110982255,2881.0,1.5256220841872263,73997.0,39.18481685650892
2021,Stanislaus County CoC,550842.0,5004.0,0.9084274619582385,175067.0,12556.0,7.172111248836161,3221.0,1.8398670223400182,63988.0,36.55057777879326
2021,Tehama County CoC,65345.0,282.0,0.43155558956308826,24551.0,985.0,4.012056535375342,362.0,1.4744816911734757,8415.0,34.27558958901878
2021,Ventura County CoC,845255.0,2347.0,0.27766768608289805,274471.0,17390.0,6.33582418543307,5578.0,2.0322729905891697,110881.0,40.3980748421509
2021,Yolo County CoC,216703.0,1512.0,0.6977291500348404,75471.0,4836.0,6.407759271773264,1392.0,1.8444170608578128,27073.0,35.87205681652556
2021,"Yuba, Sutter Counties CoC",179484.0,2198.0,1.224621693298567,59591.0,3552.0,5.96063163900589,927.0,1.5556040341662332,21161.0,35.51039586514742
